document_id,url,date,president,doc_type,term,source_file,authority_category,self_executing_category,rationale,evidence_phrase,evidence_excerpt,directive_title,vesting_clauses
13838,https://www.presidency.ucsb.edu/documents/proclamation-8138-national-physical-fitness-and-sports-month-2007,"May 01, 2007",George W. Bush,proclamation,Second,4_28_2026_build_holdout.csv,constitution_laws_vague_only,not_self_executing_legal_effect,ceremonial observance language,do hereby proclaim May 2007 as National Physical Fitness and Sports Month,"...Bush, President of the United States of America, by virtue of the authority vested in me by the Constitution and laws of the United States, do hereby proclaim May 2007 as National Physical Fitness and Sports Month. I call upon my fellow citizens to participate in athletic activities and make physical fitness a priority in their lives. I also encourage...",Proclamation 8138 National Physical Fitness And Sports Month 2007,"[""by virtue of the authority vested in me by the Constitution and laws of the United States,"", ""Now, Therefore I, George W. Bush, President of the United States of America, by virtue of the authority vested in me by the Constitution and laws of the United States""]"
13842,https://www.presidency.ucsb.edu/documents/proclamation-8134-national-charter-schools-week-2007,"April 27, 2007",George W. Bush,proclamation,Second,4_28_2026_build_holdout.csv,constitution_laws_vague_only,not_self_executing_legal_effect,ceremonial observance language,"do hereby proclaim April 29 through May 5, 2007, as National Charter Schools Week","...Bush, President of the United States of America, by virtue of the authority vested in me by the Constitution and laws of the United States, do hereby proclaim April 29 through May 5, 2007, as National Charter Schools Week. I applaud our Nation's charter schools and all those who make them a success, and I call on parents of charter school students to share th...",Proclamation 8134 National Charter Schools Week 2007,"[""by virtue of the authority vested in me by the Constitution and laws of the United States,"", ""Now, Therefore, I, George W. Bush, President of the United States of America, by virtue of the authority vested in me by the Constitution and laws of the United States""]"
13848,https://www.presidency.ucsb.edu/documents/proclamation-8131-national-park-week-2007,"April 20, 2007",George W. Bush,proclamation,Second,4_28_2026_build_holdout.csv,constitution_laws_vague_only,not_self_executing_legal_effect,ceremonial observance language,"do hereby proclaim April 22 through April 29, 2007, as National Park Week. This year","...Bush, President of the United States of America, by virtue of the authority vested in me by the Constitution and laws of the United States, do hereby proclaim April 22 through April 29, 2007, as National Park Week. This year's theme is ""Your National Parks: Explore, Learn, and Protect."" I invite all my fellow citizens to join me in celebrating America's national...",Proclamation 8131 National Park Week 2007,"[""by virtue of the authority vested in me by the Constitution and laws of the United States,"", ""Now, Therefore, I, George W. Bush, President of the United States of America, by virtue of the authority vested in me by the Constitution and laws of the United States""]"
13854,https://www.presidency.ucsb.edu/documents/proclamation-8125-national-volunteer-week-2007,"April 11, 2007",George W. Bush,proclamation,Second,4_28_2026_build_holdout.csv,constitution_laws_vague_only,not_self_executing_legal_effect,ceremonial observance language,"do hereby proclaim April 15 through April 21, 2007, as National Volunteer Week. I call upon all Americans to recognize and celebrate the important work that volunteers do every day","...Bush, President of the United States of America, by virtue of the authority vested in me by the Constitution and laws of the United States, do hereby proclaim April 15 through April 21, 2007, as National Volunteer Week. I call upon all Americans to recognize and celebrate the important work that volunteers do every day throughout our country. I also encourage citizens to explore ways to help their neighbors in need and serve a cause greater than themselves...",Proclamation 8125 National Volunteer Week 2007,"[""by virtue of the authority vested in me by the Constitution and laws of the United States,"", ""Now, Therefore, I, George W. Bush, President of the United States of America, by virtue of the authority vested in me by the Constitution and laws of the United States""]"
13862,https://www.presidency.ucsb.edu/documents/proclamation-8115-greek-independence-day-national-day-celebration-greek-and-american,"March 21, 2007",George W. Bush,proclamation,Second,4_28_2026_build_holdout.csv,constitution_laws_vague_only,not_self_executing_legal_effect,ceremonial observance language,"do hereby proclaim March 25, 2007, as Greek Independence Day: A National Day of Celebration of Greek and American Democracy. I call upon all Americans to observe this day with appropriate ceremonies","...Bush, President of the United States of America, by virtue of the authority vested in me by the Constitution and laws of the United States, do hereby proclaim March 25, 2007, as Greek Independence Day: A National Day of Celebration of Greek and American Democracy. I call upon all Americans to observe this day with appropriate ceremonies and activities. In Witness Whereof, I have hereunto set my hand this twenty-first day of March, in the year of our Lord two thousand seven...",Proclamation 8115 Greek Independence Day National Day Celebration Greek And American,"[""by virtue of the authority vested in me by the Constitution and laws of the United States,"", ""Now, Therefore, I, George W. Bush, President of the United States of America, by virtue of the authority vested in me by the Constitution and laws of the United States""]"
13891,https://www.presidency.ucsb.edu/documents/proclamation-8086-national-methamphetamine-awareness-day-2006,"November 27, 2006",George W. Bush,proclamation,Second,4_28_2026_build_holdout.csv,constitution_laws_vague_only,not_self_executing_legal_effect,ceremonial observance language,"do hereby proclaim November 30, 2006, as National Methamphetamine Awareness Day. I call upon the people of the United States to observe this day","...Bush, President of the United States of America, by virtue of the authority vested in me by the Constitution and laws of the United States, do hereby proclaim November 30, 2006, as National Methamphetamine Awareness Day. I call upon the people of the United States to observe this day with appropriate programs and activities. In Witness Whereof, I have hereunto set my hand this twenty-seventh day of November, in the year...",Proclamation 8086 National Methamphetamine Awareness Day 2006,"[""by virtue of the authority vested in me by the Constitution and laws of the United States,"", ""Now, Therefore, I, George W. Bush, President of the United States of America, by virtue of the authority vested in me by the Constitution and laws of the United States""]"
13926,https://www.presidency.ucsb.edu/documents/proclamation-8051-national-powmia-recognition-day-2006,"September 14, 2006",George W. Bush,proclamation,Second,4_28_2026_build_holdout.csv,constitution_laws_vague_only,not_self_executing_legal_effect,ceremonial observance language,"do hereby proclaim Friday, September 15, 2006, as National POW/MIA Recognition Day","...Bush, President of the United States of America, by virtue of the authority vested in me by the Constitution and laws of the United States do hereby proclaim Friday, September 15, 2006, as National POW/MIA Recognition Day. I call upon the people of the United States to join me in paying solemn tribute to all former American prisoners of war and those missing...",Proclamation 8051 National Powmia Recognition Day 2006,"[""by virtue of the authority vested in me by the Constitution and laws of the United States"", ""Now, Therefore, I, George W. Bush, President of the United States of America, by virtue of the authority vested in me by the Constitution and laws of the United States""]"
13945,https://www.presidency.ucsb.edu/documents/proclamation-8032-independence-day-2006,"June 26, 2006",George W. Bush,proclamation,Second,4_28_2026_build_holdout.csv,constitution_laws_vague_only,not_self_executing_legal_effect,ceremonial observance language,"do hereby proclaim July 4, 2006, as Independence Day. I call upon the people of the United States to observe with all due ceremony our Independence Day","...Bush, President of the United States of America, by virtue of the authority vested in me by the Constitution and laws of the United States, do hereby proclaim July 4, 2006, as Independence Day. I call upon the people of the United States to observe with all due ceremony our Independence Day as a time to honor our Founders and their legacy of freedom and remember with thankfulness the sacrifice of our men and women in uniform....",Proclamation 8032 Independence Day 2006,"[""by virtue of the authority vested in me by the Constitution and laws of the United States,"", ""Now, Therefore, I, George W. Bush, President of the United States of America, by virtue of the authority vested in me by the Constitution and laws of the United States""]"
13976,https://www.presidency.ucsb.edu/documents/proclamation-8001-thomas-jefferson-day-2006,"April 13, 2006",George W. Bush,proclamation,Second,4_28_2026_build_holdout.csv,constitution_laws_vague_only,not_self_executing_legal_effect,ceremonial observance language,"do hereby proclaim April 13, 2006, as Thomas Jefferson Day","...dent of the United States of America, by virtue of the authority vested in me by the Constitution and laws of the United States of America, do hereby proclaim April 13, 2006, as Thomas Jefferson Day. I encourage all Americans to join in celebrating Thomas Jefferson's achievements, reflecting on his words, and learning more about this ex...",Proclamation 8001 Thomas Jefferson Day 2006,"[""by virtue of the authority vested in me by the Constitution and laws of the United States of America,"", ""Now, Therefore, I, George W. Bush, President of the United States of America, by virtue of the authority vested in me by the Constitution and laws of the United States of America""]"
15241,https://www.presidency.ucsb.edu/documents/proclamation-7975-national-sanctity-human-life-day-2006,"January 20, 2006",George W. Bush,proclamation,Second,4_28_2026_build_holdout.csv,constitution_laws_vague_only,not_self_executing_legal_effect,ceremonial observance language,"do hereby proclaim Sunday, January 22, 2006, as National Sanctity of Human Life Day. I call upon all Americans to recognize this day with appropriate ceremonies","...Bush, President of the United States of America, by virtue of the authority vested in me by the Constitution and laws of the United States, do hereby proclaim Sunday, January 22, 2006, as National Sanctity of Human Life Day. I call upon all Americans to recognize this day with appropriate ceremonies and to reaffirm our commitment to respecting and defending the life and dignity of every human being. In Witness Whereof, I have hereunto...",Proclamation 7975 National Sanctity Human Life Day 2006,"[""by virtue of the authority vested in me by the Constitution and laws of the United States,"", ""Now, Therefore, I, George W. Bush, President of the United States of America, by virtue of the authority vested in me by the Constitution and laws of the United States""]"
15243,https://www.presidency.ucsb.edu/documents/proclamation-7973-martin-luther-king-jr-federal-holiday-2006,"January 13, 2006",George W. Bush,proclamation,Second,4_28_2026_build_holdout.csv,constitution_laws_vague_only,not_self_executing_legal_effect,ceremonial observance language,"do hereby proclaim Monday, January 16, 2006, as the Martin Luther King, Jr., Federal Holiday. I encourage all Americans to observe this day","...Bush, President of the United States of America, by virtue of the authority vested in me by the Constitution and laws of the United States, do hereby proclaim Monday, January 16, 2006, as the Martin Luther King, Jr., Federal Holiday. I encourage all Americans to observe this day with appropriate civic, community, and service programs and activities in honor of the memory and legacy of Dr. King. In Witness Whereof,...",Proclamation 7973 Martin Luther King Jr Federal Holiday 2006,"[""by virtue of the authority vested in me by the Constitution and laws of the United States,"", ""King, \""We will not be satisfied until `justice rolls down like waters and righteousness like a mighty stream.\""' Now, Therefore, I, George W. Bush, President of the United States of America, by virtue of the authority vested in me by the Constitution and laws of the United States""]"
15248,https://www.presidency.ucsb.edu/documents/proclamation-7968-human-rights-day-bill-rights-day-and-human-rights-week-2005,"December 09, 2005",George W. Bush,proclamation,Second,4_28_2026_build_holdout.csv,constitution_laws_vague_only,not_self_executing_legal_effect,ceremonial observance language,"do hereby proclaim December 10, 2005, as Human Rights Day; December 15, 2005, as Bill of Rights Day; and the week beginning December 10, 2005, as Human Rights Week","...Bush, President of the United States of America, by virtue of the authority vested in me by the Constitution and laws of the United States, do hereby proclaim December 10, 2005, as Human Rights Day; December 15, 2005, as Bill of Rights Day; and the week beginning December 10, 2005, as Human Rights Week. I call upon the people of the United States to mark these observances with appropriate ceremonies and activities. In Witness Whereof, I h...",Proclamation 7968 Human Rights Day Bill Rights Day And Human Rights Week 2005,"[""by virtue of the authority vested in me by the Constitution and laws of the United States,"", ""Now, Therefore, I, George W. Bush, President of the United States of America, by virtue of the authority vested in me by the Constitution and laws of the United States""]"
15251,https://www.presidency.ucsb.edu/documents/proclamation-7965-national-drunk-and-drugged-driving-prevention-month-2005,"November 22, 2005",George W. Bush,proclamation,Second,4_28_2026_build_holdout.csv,constitution_laws_vague_only,not_self_executing_legal_effect,ceremonial observance language,do hereby proclaim December 2005 as National Drunk and Drugged Driving Prevention Month,"...Bush, President of the United States of America, by virtue of the authority vested in me by the Constitution and laws of the United States, do hereby proclaim December 2005 as National Drunk and Drugged Driving Prevention Month. I encourage all Americans to help keep our Nation's roadways safe by making responsible decisions and taking appropriate measures to preve...",Proclamation 7965 National Drunk And Drugged Driving Prevention Month 2005,"[""by virtue of the authority vested in me by the Constitution and laws of the United States,"", ""Now, Therefore, I, George W. Bush, President of the United States of America, by virtue of the authority vested in me by the Constitution and laws of the United States""]"
15259,https://www.presidency.ucsb.edu/documents/proclamation-7957-national-family-caregivers-month-2005,"November 02, 2005",George W. Bush,proclamation,Second,4_28_2026_build_holdout.csv,constitution_laws_vague_only,not_self_executing_legal_effect,ceremonial observance language,do hereby proclaim November 2005 as National Family Caregivers Month,"...Bush, President of the United States of America, by virtue of the authority vested in me by the Constitution and laws of the United States, do hereby proclaim November 2005 as National Family Caregivers Month. I encourage all Americans to honor and support those who serve as caregivers to their family members, friends, and neighbors in need. In...",Proclamation 7957 National Family Caregivers Month 2005,"[""by virtue of the authority vested in me by the Constitution and laws of the United States,"", ""Now, Therefore, I, George W. Bush, President of the United States of America, by virtue of the authority vested in me by the Constitution and laws of the United States""]"
15282,https://www.presidency.ucsb.edu/documents/proclamation-7930-national-powmia-recognition-day-2005,"September 16, 2005",George W. Bush,proclamation,Second,4_28_2026_build_holdout.csv,constitution_laws_vague_only,not_self_executing_legal_effect,ceremonial observance language,"do hereby proclaim Friday, September 16, 2005, as National POW/MIA Recognition Day","...Bush, President of the United States of America, by virtue of the authority vested in me by the Constitution and laws of the United States, do hereby proclaim Friday, September 16, 2005, as National POW/MIA Recognition Day. I call upon the people of the United States to join me in saluting all American POWs and those missing in action who valiantly served our...",Proclamation 7930 National Powmia Recognition Day 2005,"[""by virtue of the authority vested in me by the Constitution and laws of the United States,"", ""Now, Therefore, I, George W. Bush, President of the United States of America, by virtue of the authority vested in me by the Constitution and laws of the United States""]"
15322,https://www.presidency.ucsb.edu/documents/proclamation-7893-national-observance-the-60th-anniversary-the-end-world-war-ii-2005,"May 03, 2005",George W. Bush,proclamation,Second,4_28_2026_build_holdout.csv,constitution_laws_vague_only,not_self_executing_legal_effect,ceremonial observance language,"do hereby proclaim 2005 as the National Observance of the 60th Anniversary of the End of World War II. I urge all Americans to mark this observance with appropriate programs, ceremonies","...Bush, President of the United States of America, by virtue of the authority vested in me by the Constitution and laws of the United States, do hereby proclaim 2005 as the National Observance of the 60th Anniversary of the End of World War II. I urge all Americans to mark this observance with appropriate programs, ceremonies, and activities in honor of the Americans who served in World War II and all those who supported and contributed their efforts from the hom...",Proclamation 7893 National Observance The 60Th Anniversary The End World War Ii 2005,"[""by virtue of the authority vested in me by the Constitution and laws of the United States,"", ""Now, Therefore, I, George W. Bush, President of the United States of America, by virtue of the authority vested in me by the Constitution and laws of the United States""]"
15329,https://www.presidency.ucsb.edu/documents/proclamation-7887-national-park-week-2005,"April 15, 2005",George W. Bush,proclamation,Second,4_28_2026_build_holdout.csv,constitution_laws_vague_only,not_self_executing_legal_effect,ceremonial observance language,"do hereby proclaim April 18 through April 24, 2005, as National Park Week","...Bush, President of the United States of America, by virtue of the authority vested in me by the Constitution and laws of the United States, do hereby proclaim April 18 through April 24, 2005, as National Park Week. I call upon the people of the United States to join me in recognizing the importance of our national parks and to learn more about these p...",Proclamation 7887 National Park Week 2005,"[""by virtue of the authority vested in me by the Constitution and laws of the United States,"", ""Now, Therefore, I, George W. Bush, President of the United States of America, by virtue of the authority vested in me by the Constitution and laws of the United States""]"
15342,https://www.presidency.ucsb.edu/documents/proclamation-7873-irish-american-heritage-month-2005,"March 04, 2005",George W. Bush,proclamation,Second,4_28_2026_build_holdout.csv,constitution_laws_vague_only,not_self_executing_legal_effect,ceremonial observance language,do hereby proclaim March 2005 as Irish-American Heritage Month. I call upon all Americans to observe this month,"...Bush, President of the United States of America, by virtue of the authority vested in me by the Constitution and laws of the United States, do hereby proclaim March 2005 as Irish-American Heritage Month. I call upon all Americans to observe this month by celebrating the contributions of Irish Americans to our Nation. In Witness Whereof, I have hereunto set my hand this fourth day of Marc...",Proclamation 7873 Irish American Heritage Month 2005,"[""by virtue of the authority vested in me by the Constitution and laws of the United States,"", ""Now, Therefore, I, George W. Bush, President of the United States of America, by virtue of the authority vested in me by the Constitution and laws of the United States""]"
15374,https://www.presidency.ucsb.edu/documents/proclamation-7839-national-alzheimers-disease-awareness-month-2004,"November 04, 2004",George W. Bush,proclamation,First,4_28_2026_build_holdout.csv,constitution_laws_vague_only,not_self_executing_legal_effect,ceremonial observance language,do hereby proclaim November 2004 as National Alzheimer's Disease Awareness Month. I call upon the people of the United States to observe this month,"...Bush, President of the United States of America, by virtue of the authority vested in me by the Constitution and laws of the United States, do hereby proclaim November 2004 as National Alzheimer's Disease Awareness Month. I call upon the people of the United States to observe this month with appropriate programs and activities. In Witness Whereof, I have hereunto set my hand this fourth day of November, in the year of our...",Proclamation 7839 National Alzheimers Disease Awareness Month 2004,"[""by virtue of the authority vested in me by the Constitution and laws of the United States,"", ""Now, Therefore, I, George W. Bush, President of the United States of America, by virtue of the authority vested in me by the Constitution and laws of the United States""]"
15433,https://www.presidency.ucsb.edu/documents/proclamation-7782-national-physical-fitness-and-sports-month-2004,"May 07, 2004",George W. Bush,proclamation,First,4_28_2026_build_holdout.csv,constitution_laws_vague_only,not_self_executing_legal_effect,ceremonial observance language,do hereby proclaim May 2004 as National Physical Fitness and Sports Month,"...Bush, President of the United States of America, by virtue of the authority vested in me by the Constitution and laws of the United States, do hereby proclaim May 2004 as National Physical Fitness and Sports Month. I call upon the people of the United States to recognize the importance of daily physical activity and sports for all our citizens, and to...",Proclamation 7782 National Physical Fitness And Sports Month 2004,"[""by virtue of the authority vested in me by the Constitution and laws of the United States,"", ""Now, Therefore, I, George W. Bush, President of the United States of America, by virtue of the authority vested in me by the Constitution and laws of the United States""]"
15455,https://www.presidency.ucsb.edu/documents/proclamation-7761-womens-history-month-2004,"March 05, 2004",George W. Bush,proclamation,First,4_28_2026_build_holdout.csv,constitution_laws_vague_only,not_self_executing_legal_effect,ceremonial observance language,do hereby proclaim March 2004 as Women's History Month. I call upon all Americans to observe this month with appropriate ceremonies,"...Bush, President of the United States of America, by virtue of the authority vested in me by the Constitution and laws of the United States, do hereby proclaim March 2004 as Women's History Month. I call upon all Americans to observe this month with appropriate ceremonies and activities. In Witness Whereof, I have hereunto set my hand this fifth day of March, in the year of our Lord two thousand four, and of...",Proclamation 7761 Womens History Month 2004,"[""by virtue of the authority vested in me by the Constitution and laws of the United States,"", ""Now, Therefore, I, George W. Bush, President of the United States of America, by virtue of the authority vested in me by the Constitution and laws of the United States""]"
15465,https://www.presidency.ucsb.edu/documents/proclamation-7752-national-sanctity-human-life-day-2004,"January 15, 2004",George W. Bush,proclamation,First,4_28_2026_build_holdout.csv,constitution_laws_vague_only,not_self_executing_legal_effect,ceremonial observance language,"do hereby proclaim Sunday, January 18, 2004, as National Sanctity of Human Life Day. I call upon all Americans to recognize this day with appropriate ceremonies","...Bush, President of the United States of America, by virtue of the authority vested in me by the Constitution and laws of the United States, do hereby proclaim Sunday, January 18, 2004, as National Sanctity of Human Life Day. I call upon all Americans to recognize this day with appropriate ceremonies in our homes and places of worship and to reaffirm our commitment to respecting the life and dignity of every human being. In Witness Wher...",Proclamation 7752 National Sanctity Human Life Day 2004,"[""by virtue of the authority vested in me by the Constitution and laws of the United States,"", ""Now, Therefore, I, George W. Bush, President of the United States of America, by virtue of the authority vested in me by the Constitution and laws of the United States""]"
15489,https://www.presidency.ucsb.edu/documents/proclamation-7727-national-hospice-month-2003,"October 30, 2003",George W. Bush,proclamation,First,4_28_2026_build_holdout.csv,constitution_laws_vague_only,not_self_executing_legal_effect,ceremonial observance language,do hereby proclaim November 2003 as National Hospice Month. I encourage Americans to increase their awareness of hospice service and to observe this month with appropriate activities,"...Bush, President of the United States of America, by virtue of the authority vested in me by the Constitution and laws of the United States, do hereby proclaim November 2003 as National Hospice Month. I encourage Americans to increase their awareness of hospice service and to observe this month with appropriate activities and programs. In Witness Whereof, I have hereunto set my hand this thirtieth day of October, in the year of our Lord two thousand three, a...",Proclamation 7727 National Hospice Month 2003,"[""by virtue of the authority vested in me by the Constitution and laws of the United States,"", ""Now, Therefore, I, George W. Bush, President of the United States of America, by virtue of the authority vested in me by the Constitution and laws of the United States""]"
15502,https://www.presidency.ucsb.edu/documents/proclamation-7715-german-american-day-2003,"October 03, 2003",George W. Bush,proclamation,First,4_28_2026_build_holdout.csv,constitution_laws_vague_only,not_self_executing_legal_effect,ceremonial observance language,"do hereby proclaim October 6, 2003, as German-American Day","...Bush, President of the United States of America, by virtue of the authority vested in me by the Constitution and laws of the United States, do hereby proclaim October 6, 2003, as German-American Day. I encourage all Americans to recognize the contributions to the liberty and prosperity of the United States of our citizens of German desc...",Proclamation 7715 German American Day 2003,"[""by virtue of the authority vested in me by the Constitution and laws of the United States,"", ""Now, Therefore, I, George W. Bush, President of the United States of America, by virtue of the authority vested in me by the Constitution and laws of the United States""]"
15513,https://www.presidency.ucsb.edu/documents/proclamation-7704-small-business-week-2003,"September 12, 2003",George W. Bush,proclamation,First,4_28_2026_build_holdout.csv,constitution_laws_vague_only,not_self_executing_legal_effect,ceremonial observance language,"do hereby proclaim September 14 through September 20, 2003, as Small Business Week. I call upon all the people of the United States to observe this week with appropriate ceremonies","...Bush, President of the United States of America, by virtue of the authority vested in me by the Constitution and laws of the United States, do hereby proclaim September 14 through September 20, 2003, as Small Business Week. I call upon all the people of the United States to observe this week with appropriate ceremonies, activities, and programs that celebrate the achievements of small business owners and their employees and encourage and foster the develop...",Proclamation 7704 Small Business Week 2003,"[""by virtue of the authority vested in me by the Constitution and laws of the United States,"", ""Now, Therefore, I, George W. Bush, President of the United States of America, by virtue of the authority vested in me by the Constitution and laws of the United States""]"
15518,https://www.presidency.ucsb.edu/documents/proclamation-7700-national-prostate-cancer-awareness-month-2003,"September 01, 2003",George W. Bush,proclamation,First,4_28_2026_build_holdout.csv,constitution_laws_vague_only,not_self_executing_legal_effect,ceremonial observance language,do hereby proclaim September 2003 as National Prostate Cancer Awareness Month,"...Bush, President of the United States of America, by virtue of the authority vested in me by the Constitution and laws of the United States, do hereby proclaim September 2003 as National Prostate Cancer Awareness Month. I call upon government officials, businesses, communities, healthcare professionals, educators, volunteers, and all people of the United S...",Proclamation 7700 National Prostate Cancer Awareness Month 2003,"[""by virtue of the authority vested in me by the Constitution and laws of the United States,"", ""Now, Therefore, I, George W. Bush, President of the United States of America, by virtue of the authority vested in me by the Constitution and laws of the United States""]"
15592,https://www.presidency.ucsb.edu/documents/proclamation-7625-world-freedom-day-2002,"November 08, 2002",George W. Bush,proclamation,First,4_28_2026_build_holdout.csv,constitution_laws_vague_only,not_self_executing_legal_effect,ceremonial observance language,"do hereby proclaim November 9, 2002, as World Freedom Day. I call upon the people of the United States to observe this day with appropriate ceremonies","...Bush, President of the United States of America, by virtue of the authority vested in me by the Constitution and laws of the United States, do hereby proclaim November 9, 2002, as World Freedom Day. I call upon the people of the United States to observe this day with appropriate ceremonies and activities and to reaffirm their dedication to freedom and democracy for all. In Witness Whereof, I have hereunto set my hand this eig...",Proclamation 7625 World Freedom Day 2002,"[""by virtue of the authority vested in me by the Constitution and laws of the United States,"", ""Now, Therefore, I, George W. Bush, President of the United States of America, by virtue of the authority vested in me by the Constitution and laws of the United States""]"
15606,https://www.presidency.ucsb.edu/documents/proclamation-7608-national-cystic-fibrosis-awareness-week-2002,"October 11, 2002",George W. Bush,proclamation,First,4_28_2026_build_holdout.csv,constitution_laws_vague_only,not_self_executing_legal_effect,ceremonial observance language,"do hereby proclaim October 13 through October 19, 2002, as National Cystic Fibrosis Awareness Week. I call upon all Americans to observe this week with appropriate programs, ceremonies","...Bush, President of the United States of America, by virtue of the authority vested in me by the Constitution and laws of the United States, do hereby proclaim October 13 through October 19, 2002, as National Cystic Fibrosis Awareness Week. I call upon all Americans to observe this week with appropriate programs, ceremonies, and activities. In Witness Whereof, I have hereunto set my hand this eleventh day of October, in the year of our Lord two thousand two, a...",Proclamation 7608 National Cystic Fibrosis Awareness Week 2002,"[""by virtue of the authority vested in me by the Constitution and laws of the United States,"", ""Now, Therefore, I, George W. Bush, President of the United States of America, by virtue of the authority vested in me by the Constitution and laws of the United States""]"
15609,https://www.presidency.ucsb.edu/documents/proclamation-7607-general-pulaski-memorial-day-2002,"October 10, 2002",George W. Bush,proclamation,First,4_28_2026_build_holdout.csv,constitution_laws_vague_only,not_self_executing_legal_effect,ceremonial observance language,"do hereby proclaim Friday, October 11, 2002, as General Pulaski Memorial Day","...Bush, President of the United States of America, by virtue of the authority vested in me by the Constitution and laws of the United States, do hereby proclaim Friday, October 11, 2002, as General Pulaski Memorial Day. I encourage all Americans to commemorate this occasion with appropriate programs and activities paying tribute to Casimir Pulaski and hono...",Proclamation 7607 General Pulaski Memorial Day 2002,"[""by virtue of the authority vested in me by the Constitution and laws of the United States,"", ""Now, Therefore, I, George W. Bush, President of the United States of America, by virtue of the authority vested in me by the Constitution and laws of the United States""]"
15617,https://www.presidency.ucsb.edu/documents/proclamation-7601-national-domestic-violence-awareness-month-2002,"October 01, 2002",George W. Bush,proclamation,First,4_28_2026_build_holdout.csv,constitution_laws_vague_only,not_self_executing_legal_effect,ceremonial observance language,do hereby proclaim October 2002 as National Domestic Violence Awareness Month,"...Bush, President of the United States of America, by virtue of the authority vested in me by the Constitution and laws of the United States, do hereby proclaim October 2002 as National Domestic Violence Awareness Month. I urge all Americans to become a part of the coordinated community response to domestic violence and to send the message that this crime w...",Proclamation 7601 National Domestic Violence Awareness Month 2002,"[""by virtue of the authority vested in me by the Constitution and laws of the United States,"", ""Now, Therefore, I, George W. Bush, President of the United States of America, by virtue of the authority vested in me by the Constitution and laws of the United States""]"
15653,https://www.presidency.ucsb.edu/documents/proclamation-7564-world-trade-week-2002,"May 17, 2002",George W. Bush,proclamation,First,4_28_2026_build_holdout.csv,constitution_laws_vague_only,not_self_executing_legal_effect,ceremonial observance language,"do hereby proclaim May 19 through May 25, 2002, as World Trade Week. I encourage all Americans to observe this week","...Bush, President of the United States of America, by virtue of the authority vested in me by the Constitution and laws of the United States, do hereby proclaim May 19 through May 25, 2002, as World Trade Week. I encourage all Americans to observe this week with events, trade shows, and educational programs that celebrate the benefits of trade to our economy and the global economy. In Witness...",Proclamation 7564 World Trade Week 2002,"[""by virtue of the authority vested in me by the Constitution and laws of the United States,"", ""Now, Therefore, I, George W. Bush, President of the United States of America, by virtue of the authority vested in me by the Constitution and laws of the United States""]"
15676,https://www.presidency.ucsb.edu/documents/proclamation-7541-jewish-heritage-week-2002,"April 12, 2002",George W. Bush,proclamation,First,4_28_2026_build_holdout.csv,constitution_laws_vague_only,not_self_executing_legal_effect,ceremonial observance language,"do hereby proclaim April 14 through 21, 2002, as Jewish Heritage Week","...Bush, President of the United States of America, by virtue of the authority vested in me by the Constitution and laws of the United States, do hereby proclaim April 14 through 21, 2002, as Jewish Heritage Week. I urge all Americans to learn about the history of Jewish Americans and to participate in activities that highlight the accomplishments of...",Proclamation 7541 Jewish Heritage Week 2002,"[""by virtue of the authority vested in me by the Constitution and laws of the United States,"", ""Now, Therefore, I, George W. Bush, President of the United States of America, by virtue of the authority vested in me by the Constitution and laws of the United States""]"
15685,https://www.presidency.ucsb.edu/documents/proclamation-7531-bicentennial-day-the-united-states-military-academy-west-point-2002,"March 11, 2002",George W. Bush,proclamation,First,4_28_2026_build_holdout.csv,constitution_laws_vague_only,not_self_executing_legal_effect,ceremonial observance language,"do hereby proclaim March 16, 2002, as West Point Bicentennial Day","...Bush, President of the United States of America, by virtue of the authority vested in me by the Constitution and laws of the United States, do hereby proclaim March 16, 2002, as West Point Bicentennial Day. I encourage Federal, State, and local officials, as well as leaders of civil, social, educational, and military organizations, to conduct...",Proclamation 7531 Bicentennial Day The United States Military Academy West Point 2002,"[""by virtue of the authority vested in me by the Constitution and laws of the United States,"", ""Now, Therefore, I, George W. Bush, President of the United States of America, by virtue of the authority vested in me by the Constitution and laws of the United States""]"
15691,https://www.presidency.ucsb.edu/documents/proclamation-7525-american-red-cross-month-2002,"March 02, 2002",George W. Bush,proclamation,First,4_28_2026_build_holdout.csv,constitution_laws_vague_only,not_self_executing_legal_effect,ceremonial observance language,do hereby proclaim March 2002 as American Red Cross Month,"...and Honorary Chairman of the American Red Cross, by virtue of the authority vested in me by the Constitution and laws of the United States, do hereby proclaim March 2002 as American Red Cross Month. Especially during this extraordinary time for our country, I encourage all Americans to support this organization's noble humanitarian mis...",Proclamation 7525 American Red Cross Month 2002,"[""by virtue of the authority vested in me by the Constitution and laws of the United States,"", ""Now, Therefore, I, George W. Bush, President of the United States of America and Honorary Chairman of the American Red Cross, by virtue of the authority vested in me by the Constitution and laws of the United States""]"
